dataset_key,model_key,topic_proxy,sentiment,ngram_n,phrase,count,rank,group_total_count
all,multilingual_minilm,product,positive,3,beautiful great quality,17,20,20254
all,multilingual_minilm,product,positive,3,arrived well ahead,14,22,20254
all,multilingual_minilm,product,positive,3,delivered before date,14,23,20254
all,multilingual_minilm,product,positive,3,well packaged perfect,14,21,20254
all,multilingual_minilm,product,positive,3,arrived well packaged,13,25,20254
all,multilingual_minilm,product,positive,3,excellent quality recommend,13,24,20254
all,multilingual_minilm,product,positive,3,great quality beautiful,13,26,20254
all,multilingual_minilm,product,positive,3,quickly well packaged,13,27,20254
all,multilingual_minilm,product,positive,3,better than expected,12,31,20254
all,multilingual_minilm,product,positive,3,delivered super fast,12,30,20254
all,multilingual_minilm,product,positive,3,faster than expected,12,29,20254
all,multilingual_minilm,product,positive,3,less than week,12,28,20254
all,multilingual_minilm,product,positive,3,arrived ahead schedule,11,32,20254
all,multilingual_minilm,product,positive,3,arrived before date,11,36,20254
all,multilingual_minilm,product,positive,3,arrived quickly well,11,37,20254
all,multilingual_minilm,product,positive,3,beautiful excellent quality,11,38,20254
all,multilingual_minilm,product,positive,3,before scheduled date,11,34,20254
all,multilingual_minilm,product,positive,3,great value money,11,35,20254
all,multilingual_minilm,product,positive,3,highly recommend store,11,33,20254
all,multilingual_minilm,product,positive,3,than expected great,10,39,20254
all,multilingual_minilm,product,positive,3,will buy again,10,40,20254
all,multilingual_minilm,product,positive,3,arrived less than,9,50,20254
all,multilingual_minilm,product,positive,3,arrived quickly great,9,47,20254
all,multilingual_minilm,product,positive,3,arrived quickly recommend,9,42,20254
all,multilingual_minilm,product,positive,3,delivered earlier than,9,46,20254
all,multilingual_minilm,product,positive,3,good arrived quickly,9,48,20254
all,multilingual_minilm,product,positive,3,good quality arrived,9,43,20254
all,multilingual_minilm,product,positive,3,great quality arrived,9,41,20254
all,multilingual_minilm,product,positive,3,received before expected,9,45,20254
all,multilingual_minilm,product,positive,3,received well before,9,49,20254
all,multilingual_minilm,product,positive,3,still haven't received,9,44,20254
all,multilingual_minilm,product,positive,3,arrived good condition,8,59,20254
all,multilingual_minilm,product,positive,3,came perfect condition,8,63,20254
all,multilingual_minilm,product,positive,3,does what promises,8,65,20254
all,multilingual_minilm,product,positive,3,everything went well,8,55,20254
all,multilingual_minilm,product,positive,3,good quality beautiful,8,56,20254
all,multilingual_minilm,product,positive,3,good quality material,8,54,20254
all,multilingual_minilm,product,positive,3,great quality loved,8,51,20254
all,multilingual_minilm,product,positive,3,never any problems,8,62,20254
all,multilingual_minilm,product,positive,3,nothing complain about,8,57,20254
all,multilingual_minilm,product,positive,3,packaged perfect condition,8,52,20254
all,multilingual_minilm,product,positive,3,quality highly recommend,8,53,20254
all,multilingual_minilm,product,positive,3,quickly perfect condition,8,60,20254
all,multilingual_minilm,product,positive,3,recommend great quality,8,58,20254
all,multilingual_minilm,product,positive,3,than expected good,8,61,20254
all,multilingual_minilm,product,positive,3,will buy more,8,64,20254
all,multilingual_minilm,product,positive,3,arrived faster than,7,67,20254
all,multilingual_minilm,product,positive,3,arrived without problems,7,79,20254
all,multilingual_minilm,product,positive,3,days after purchase,7,77,20254
all,multilingual_minilm,product,positive,3,delivered perfect condition,7,68,20254
all,multilingual_minilm,product,positive,3,does what says,7,71,20254
all,multilingual_minilm,product,positive,3,expected date satisfied,7,81,20254
all,multilingual_minilm,product,positive,3,fast good quality,7,66,20254
all,multilingual_minilm,product,positive,3,good quality products,7,80,20254
all,multilingual_minilm,product,positive,3,good value money,7,70,20254
all,multilingual_minilm,product,positive,3,long time arrive,7,73,20254
all,multilingual_minilm,product,positive,3,met expectations recommend,7,78,20254
all,multilingual_minilm,product,positive,3,perfect condition recommend,7,74,20254
all,multilingual_minilm,product,positive,3,quality recommend everyone,7,75,20254
all,multilingual_minilm,product,positive,3,received earlier than,7,76,20254
all,multilingual_minilm,product,positive,3,took long time,7,72,20254
all,multilingual_minilm,product,positive,3,took while arrive,7,69,20254
all,multilingual_minilm,product,positive,3,arrived quickly excellent,6,105,20254
all,multilingual_minilm,product,positive,3,bought several products,6,83,20254
all,multilingual_minilm,product,positive,3,condition well packaged,6,91,20254
all,multilingual_minilm,product,positive,3,day after purchase,6,97,20254
all,multilingual_minilm,product,positive,3,delivered ahead time,6,100,20254
all,multilingual_minilm,product,positive,3,delivered well ahead,6,109,20254
all,multilingual_minilm,product,positive,3,delivered well before,6,93,20254
all,multilingual_minilm,product,positive,3,delivered well packaged,6,84,20254
all,multilingual_minilm,product,positive,3,excellent recommend everyone,6,86,20254
all,multilingual_minilm,product,positive,3,fast great quality,6,104,20254
all,multilingual_minilm,product,positive,3,good cost benefit,6,89,20254
all,multilingual_minilm,product,positive,3,great arrived super,6,102,20254
all,multilingual_minilm,product,positive,3,great arrived well,6,110,20254
all,multilingual_minilm,product,positive,3,great good quality,6,98,20254
all,multilingual_minilm,product,positive,3,great highly recommend,6,88,20254
all,multilingual_minilm,product,positive,3,great quality products,6,82,20254
all,multilingual_minilm,product,positive,3,i'm still waiting,6,101,20254
all,multilingual_minilm,product,positive,3,loved highly recommend,6,95,20254
all,multilingual_minilm,product,positive,3,only received one,6,90,20254
all,multilingual_minilm,product,positive,3,pick post office,6,107,20254
all,multilingual_minilm,product,positive,3,products great quality,6,92,20254
all,multilingual_minilm,product,positive,3,quality arrived quickly,6,87,20254
all,multilingual_minilm,product,positive,3,quality exceeded expectations,6,106,20254
all,multilingual_minilm,product,positive,3,really liked great,6,96,20254
all,multilingual_minilm,product,positive,3,seems good quality,6,85,20254
all,multilingual_minilm,product,positive,3,super fast great,6,103,20254
all,multilingual_minilm,product,positive,3,well before scheduled,6,94,20254
all,multilingual_minilm,product,positive,3,well packaged great,6,108,20254
all,multilingual_minilm,product,positive,3,would buy again,6,99,20254
all,multilingual_minilm,product,positive,3,arrived great condition,5,115,20254
all,multilingual_minilm,product,positive,3,arrived quickly good,5,111,20254
all,multilingual_minilm,product,positive,3,delivered without problems,5,112,20254
all,multilingual_minilm,product,positive,3,didn't give stars,5,119,20254
all,multilingual_minilm,product,positive,3,give stars because,5,120,20254
all,multilingual_minilm,product,positive,3,good quality loved,5,113,20254
all,multilingual_minilm,product,positive,3,great arrived earlier,5,114,20254
all,multilingual_minilm,product,positive,3,i'm going buy,5,116,20254
all,multilingual_minilm,product,positive,3,really liked recommend,5,118,20254
all,multilingual_minilm,product,positive,3,than expected recommend,5,117,20254
all,multilingual_minilm,refund,negative,1,canceled,68,1,2930
all,multilingual_minilm,refund,negative,1,exchange,54,2,2930
all,multilingual_minilm,refund,negative,1,bought,51,3,2930
all,multilingual_minilm,refund,negative,1,purchase,51,4,2930
all,multilingual_minilm,refund,negative,1,received,46,5,2930
all,multilingual_minilm,refund,negative,1,want,45,6,2930
all,multilingual_minilm,refund,negative,1,came,44,7,2930
all,multilingual_minilm,refund,negative,1,refund,42,9,2930
all,multilingual_minilm,refund,negative,1,return,42,8,2930
all,multilingual_minilm,refund,negative,1,cancel,39,10,2930
all,multilingual_minilm,refund,negative,1,didn't,35,11,2930
all,multilingual_minilm,refund,negative,1,one,34,12,2930
all,multilingual_minilm,refund,negative,1,asked,31,13,2930
all,multilingual_minilm,refund,negative,1,requested,29,14,2930
all,multilingual_minilm,refund,negative,1,cancellation,28,15,2930
all,multilingual_minilm,refund,negative,1,because,27,16,2930
all,multilingual_minilm,refund,negative,1,been,25,17,2930
all,multilingual_minilm,refund,negative,1,money,24,19,2930
all,multilingual_minilm,refund,negative,1,sent,24,18,2930
all,multilingual_minilm,refund,negative,1,receive,21,21,2930
all,multilingual_minilm,refund,negative,1,wrong,21,20,2930
all,multilingual_minilm,refund,negative,1,waiting,20,22,2930
all,multilingual_minilm,refund,negative,1,already,19,23,2930
all,multilingual_minilm,refund,negative,1,don't,18,25,2930
all,multilingual_minilm,refund,negative,1,store,18,24,2930
all,multilingual_minilm,refund,negative,1,after,17,26,2930
all,multilingual_minilm,refund,negative,1,i'm,17,31,2930
all,multilingual_minilm,refund,negative,1,it's,17,28,2930
all,multilingual_minilm,refund,negative,1,made,17,29,2930
all,multilingual_minilm,refund,negative,1,make,17,27,2930
all,multilingual_minilm,refund,negative,1,request,17,30,2930
all,multilingual_minilm,refund,negative,1,like,16,32,2930
all,multilingual_minilm,refund,negative,1,will,16,33,2930
all,multilingual_minilm,refund,negative,1,did,15,36,2930
all,multilingual_minilm,refund,negative,1,there,15,34,2930
all,multilingual_minilm,refund,negative,1,without,15,35,2930
all,multilingual_minilm,refund,negative,1,back,14,43,2930
all,multilingual_minilm,refund,negative,1,change,14,40,2930
all,multilingual_minilm,refund,negative,1,delivered,14,37,2930
all,multilingual_minilm,refund,negative,1,lannister,14,42,2930
all,multilingual_minilm,refund,negative,1,now,14,38,2930
all,multilingual_minilm,refund,negative,1,only,14,39,2930
all,multilingual_minilm,refund,negative,1,still,14,41,2930
all,multilingual_minilm,refund,negative,1,amount,13,44,2930
all,multilingual_minilm,refund,negative,1,another,13,47,2930
all,multilingual_minilm,refund,negative,1,card,13,45,2930
all,multilingual_minilm,refund,negative,1,days,13,48,2930
all,multilingual_minilm,refund,negative,1,refunded,13,46,2930
all,multilingual_minilm,refund,negative,1,haven't,12,52,2930
all,multilingual_minilm,refund,negative,1,how,12,51,2930
all,multilingual_minilm,refund,negative,1,need,12,50,2930
all,multilingual_minilm,refund,negative,1,two,12,53,2930
all,multilingual_minilm,refund,negative,1,work,12,49,2930
all,multilingual_minilm,refund,negative,1,would,12,54,2930
all,multilingual_minilm,refund,negative,1,buy,11,56,2930
all,multilingual_minilm,refund,negative,1,does,11,55,2930
all,multilingual_minilm,refund,negative,1,model,11,59,2930
all,multilingual_minilm,refund,negative,1,paid,11,57,2930
all,multilingual_minilm,refund,negative,1,time,11,58,2930
all,multilingual_minilm,refund,negative,1,email,10,66,2930
all,multilingual_minilm,refund,negative,1,invoice,10,61,2930
all,multilingual_minilm,refund,negative,1,know,10,62,2930
all,multilingual_minilm,refund,negative,1,same,10,64,2930
all,multilingual_minilm,refund,negative,1,send,10,67,2930
all,multilingual_minilm,refund,negative,1,site,10,63,2930
all,multilingual_minilm,refund,negative,1,until,10,65,2930
all,multilingual_minilm,refund,negative,1,what,10,60,2930
all,multilingual_minilm,refund,negative,1,due,9,76,2930
all,multilingual_minilm,refund,negative,1,even,9,68,2930
all,multilingual_minilm,refund,negative,1,far,9,74,2930
all,multilingual_minilm,refund,negative,1,got,9,71,2930
all,multilingual_minilm,refund,negative,1,please,9,70,2930
all,multilingual_minilm,refund,negative,1,wait,9,75,2930
all,multilingual_minilm,refund,negative,1,watch,9,72,2930
all,multilingual_minilm,refund,negative,1,website,9,73,2930
all,multilingual_minilm,refund,negative,1,when,9,69,2930
all,multilingual_minilm,refund,negative,1,company,8,79,2930
all,multilingual_minilm,refund,negative,1,date,8,80,2930
all,multilingual_minilm,refund,negative,1,different,8,82,2930
all,multilingual_minilm,refund,negative,1,doesn't,8,83,2930
all,multilingual_minilm,refund,negative,1,lack,8,86,2930
all,multilingual_minilm,refund,negative,1,nothing,8,77,2930
all,multilingual_minilm,refund,negative,1,stock,8,84,2930
all,multilingual_minilm,refund,negative,1,tried,8,85,2930
all,multilingual_minilm,refund,negative,1,which,8,81,2930
all,multilingual_minilm,refund,negative,1,why,8,78,2930
all,multilingual_minilm,refund,negative,1,cover,7,87,2930
all,multilingual_minilm,refund,negative,1,damaged,7,94,2930
all,multilingual_minilm,refund,negative,1,missing,7,92,2930
all,multilingual_minilm,refund,negative,1,never,7,90,2930
all,multilingual_minilm,refund,negative,1,ordered,7,93,2930
all,multilingual_minilm,refund,negative,1,post,7,91,2930
all,multilingual_minilm,refund,negative,1,returned,7,88,2930
all,multilingual_minilm,refund,negative,1,sale,7,89,2930
all,multilingual_minilm,refund,negative,1,any,6,105,2930
all,multilingual_minilm,refund,negative,1,can't,6,109,2930
all,multilingual_minilm,refund,negative,1,cancelled,6,101,2930
all,multilingual_minilm,refund,negative,1,cartridge,6,95,2930
